RGI;(VMU)Preço de venda da unidade na data pesquisa;(VUV)Preço m2 privativo na data pesquisa;% Vendido no Intervalo;% Valorização;Unidades Vendidas no Intervalo;Intervalo em Mêses;% Unidades Vendidas;% Unidades a Vender;Unidades Vendidas;Qtd em Estoque;Data Pesquisa
33421;320300;4425.2555954684;0.5435;0.16659382284382;25;-475;0.5435;0.4565;25;21;18/01/2017
33421;322500;4455.6507322465;0.5;0.17460664335664;23;-495;0.5;0.5;23;23;07/02/2017
33421;323300;4466.7035092567;0.7174;0.1775203962704;33;-525;0.7174;0.2826;33;13;09/03/2017
33421;326400;4509.5330201713;0.5435;0.18881118881119;25;-559;0.5435;0.4565;25;21;12/04/2017
33421;327800;4528.8753799392;0.6087;0.19391025641026;28;-594;0.6087;0.3913;28;18;17/05/2017
33421;329100;4546.8361425808;0.587;0.1986451048951;27;-616;0.587;0.413;27;19;08/06/2017
33421;331500;4579.9944736115;0.6304;0.20738636363636;29;-655;0.6304;0.3696;29;17;17/07/2017
33421;328500;4538.5465598232;0.587;0.19645979020979;27;-679;0.587;0.413;27;19;10/08/2017
33421;330800;4570.3232937275;0.6522;0.20483682983683;30;-712;0.6522;0.3478;30;16;12/09/2017
33421;351900;4861.8402873722;0.7826;0.28168706293706;36;-805;0.7826;0.2174;36;10;14/12/2017
33421;351900;4861.8402873722;0.7826;0.28168706293706;36;-890;0.7826;0.2174;36;10;09/03/2018
33421;345900;4778.9444597955;0.7826;0.25983391608392;36;-951;0.7826;0.2174;36;10;09/05/2018
33421;366720;3782.5683341929;0;0;0;0;0;1;0;22;01/10/2015
33421;382000;3940.1753481176;0.3636;0.041666666666667;8;-102;0.3636;0.6364;8;14;11/01/2016
33421;392100;4044.3527591542;0.3636;0.069208115183246;8;-138;0.3636;0.6364;8;14;16/02/2016
33421;399700;4122.7436823105;0.4091;0.089932373472949;9;-187;0.4091;0.5909;9;13;05/04/2016
33421;403300;4159.8762248582;0.4545;0.099749127399651;10;-221;0.4545;0.5455;10;12;09/05/2016
33421;404700;4174.3166580712;0.5;0.1035667539267;11;-251;0.5;0.5;11;11;08/06/2016
33421;405100;4178.442496132;0.5455;0.104657504363;12;-281;0.5455;0.4545;12;10;08/07/2016
33421;405100;4178.442496132;0.5909;0.104657504363;13;-307;0.5909;0.4091;13;9;03/08/2016
33421;407900;4207.323362558;0.1818;0.1122927574171;4;-349;0.1818;0.8182;4;18;14/09/2016
33421;406800;4195.9773078907;0.3636;0.10929319371728;8;-372;0.3636;0.6364;8;14;07/10/2016
33421;409500;4223.8267148014;0.4091;0.1166557591623;9;-403;0.4091;0.5909;9;13;07/11/2016
33421;409500;4223.8267148014;0.4091;0.1166557591623;9;-440;0.4091;0.5909;9;13;14/12/2016
33421;425400;4387.8287777205;0.3182;0.16001308900524;7;-475;0.3182;0.6818;7;15;18/01/2017
33421;429500;4430.1186178442;0.4091;0.17119328097731;9;-495;0.4091;0.5909;9;13;07/02/2017
33421;430500;4440.4332129964;0.6364;0.17392015706806;14;-525;0.6364;0.3636;14;8;09/03/2017
33421;431300;4448.6848891181;0.5;0.17610165794066;11;-559;0.5;0.5;11;11;12/04/2017
33421;433200;4468.2826199072;0.5;0.18128272251309;11;-594;0.5;0.5;11;11;17/05/2017
33421;434900;4485.8174316658;0.5;0.18591841186736;11;-616;0.5;0.5;11;11;08/06/2017
33421;438100;4518.8241361527;0.5455;0.19464441535777;12;-655;0.5455;0.4545;12;10;17/07/2017
33421;441900;4558.0195977308;0.5;0.20500654450262;11;-679;0.5;0.5;11;11;10/08/2017
33421;443800;4577.6173285199;0.5909;0.21018760907504;13;-712;0.5909;0.4091;13;9;12/09/2017
33421;457300;4716.8643630737;0.6364;0.24700043630017;14;-805;0.6364;0.3636;14;8;14/12/2017
33421;457300;4716.8643630737;0.5909;0.24700043630017;13;-890;0.5909;0.4091;13;9;09/03/2018
33421;459500;4739.5564724085;0.5909;0.25299956369983;13;-951;0.5909;0.4091;13;9;09/05/2018
33421;366720;3782.5683341929;0;0;0;0;0;1;0;22;01/10/2015
33421;382000;3940.1753481176;0.3636;0.041666666666667;8;-102;0.3636;0.6364;8;14;11/01/2016
33421;392100;4044.3527591542;0.3636;0.069208115183246;8;-138;0.3636;0.6364;8;14;16/02/2016
33421;399700;4122.7436823105;0.4091;0.089932373472949;9;-187;0.4091;0.5909;9;13;05/04/2016
33421;403300;4159.8762248582;0.4545;0.099749127399651;10;-221;0.4545;0.5455;10;12;09/05/2016
33421;404700;4174.3166580712;0.5;0.1035667539267;11;-251;0.5;0.5;11;11;08/06/2016
33421;405100;4178.442496132;0.5455;0.104657504363;12;-281;0.5455;0.4545;12;10;08/07/2016
33421;405100;4178.442496132;0.5909;0.104657504363;13;-307;0.5909;0.4091;13;9;03/08/2016
33421;407900;4207.323362558;0.1818;0.1122927574171;4;-349;0.1818;0.8182;4;18;14/09/2016
33421;406800;4195.9773078907;0.3636;0.10929319371728;8;-372;0.3636;0.6364;8;14;07/10/2016
33421;409500;4223.8267148014;0.4091;0.1166557591623;9;-403;0.4091;0.5909;9;13;07/11/2016
33421;409500;4223.8267148014;0.4091;0.1166557591623;9;-440;0.4091;0.5909;9;13;14/12/2016
33421;425400;4387.8287777205;0.3182;0.16001308900524;7;-475;0.3182;0.6818;7;15;18/01/2017
33421;429500;4430.1186178442;0.4091;0.17119328097731;9;-495;0.4091;0.5909;9;13;07/02/2017
33421;430500;4440.4332129964;0.6364;0.17392015706806;14;-525;0.6364;0.3636;14;8;09/03/2017
33421;431300;4448.6848891181;0.5;0.17610165794066;11;-559;0.5;0.5;11;11;12/04/2017
33421;433200;4468.2826199072;0.5;0.18128272251309;11;-594;0.5;0.5;11;11;17/05/2017
33421;434900;4485.8174316658;0.5;0.18591841186736;11;-616;0.5;0.5;11;11;08/06/2017
33421;438100;4518.8241361527;0.5455;0.19464441535777;12;-655;0.5455;0.4545;12;10;17/07/2017
33421;441900;4558.0195977308;0.5;0.20500654450262;11;-679;0.5;0.5;11;11;10/08/2017
33421;443800;4577.6173285199;0.5909;0.21018760907504;13;-712;0.5909;0.4091;13;9;12/09/2017
33421;457300;4716.8643630737;0.6364;0.24700043630017;14;-805;0.6364;0.3636;14;8;14/12/2017
33421;457300;4716.8643630737;0.5909;0.24700043630017;13;-890;0.5909;0.4091;13;9;09/03/2018
33421;459500;4739.5564724085;0.5909;0.25299956369983;13;-951;0.5909;0.4091;13;9;09/05/2018
33421;366720;3782.5683341929;0;0;0;0;0;1;0;24;01/10/2015
33421;382000;3940.1753481176;0.375;0.041666666666667;9;-102;0.375;0.625;9;15;11/01/2016
33421;392100;4044.3527591542;0.375;0.069208115183246;9;-138;0.375;0.625;9;15;16/02/2016
33421;399700;4122.7436823105;0.375;0.089932373472949;9;-187;0.375;0.625;9;15;05/04/2016
33421;403300;4159.8762248582;0.5;0.099749127399651;12;-221;0.5;0.5;12;12;09/05/2016
33421;404700;4174.3166580712;0.5417;0.1035667539267;13;-251;0.5417;0.4583;13;11;08/06/2016
33421;405100;4178.442496132;0.5417;0.104657504363;13;-281;0.5417;0.4583;13;11;08/07/2016
33421;405100;4178.442496132;0.5417;0.104657504363;13;-307;0.5417;0.4583;13;11;03/08/2016
33421;407900;4207.323362558;0.25;0.1122927574171;6;-349;0.25;0.75;6;18;14/09/2016
33421;406800;4195.9773078907;0.375;0.10929319371728;9;-372;0.375;0.625;9;15;07/10/2016
33421;409500;4223.8267148014;0.375;0.1166557591623;9;-403;0.375;0.625;9;15;07/11/2016
33421;409500;4223.8267148014;0.4583;0.1166557591623;11;-440;0.4583;0.5417;11;13;14/12/2016
33421;425400;4387.8287777205;0.3333;0.16001308900524;8;-475;0.3333;0.6667;8;16;18/01/2017
33421;429500;4430.1186178442;0.4583;0.17119328097731;11;-495;0.4583;0.5417;11;13;07/02/2017
33421;430500;4440.4332129964;0.5833;0.17392015706806;14;-525;0.5833;0.4167;14;10;09/03/2017
33421;431300;4448.6848891181;0.4583;0.17610165794066;11;-559;0.4583;0.5417;11;13;12/04/2017
33421;433200;4468.2826199072;0.5;0.18128272251309;12;-594;0.5;0.5;12;12;17/05/2017
33421;434900;4485.8174316658;0.5;0.18591841186736;12;-616;0.5;0.5;12;12;08/06/2017
33421;438100;4518.8241361527;0.5;0.19464441535777;12;-655;0.5;0.5;12;12;17/07/2017
33421;441900;4558.0195977308;0.5;0.20500654450262;12;-679;0.5;0.5;12;12;10/08/2017
33421;443800;4577.6173285199;0.5833;0.21018760907504;14;-712;0.5833;0.4167;14;10;12/09/2017
33421;457300;4716.8643630737;0.625;0.24700043630017;15;-805;0.625;0.375;15;9;14/12/2017
33421;457300;4716.8643630737;0.5417;0.24700043630017;13;-890;0.5417;0.4583;13;11;09/03/2018
33421;459500;4739.5564724085;0.5417;0.25299956369983;13;-951;0.5417;0.4583;13;11;09/05/2018
33421;330642;2932.7833954231;0;0;0;0;0;0;0;0;01/10/2015
33421;355370;3152.1199219443;0;0.074787836995905;0;-102;0;0;0;0;11/01/2016
33421;372390;3303.0867482704;0;0.12626345110422;0;-138;0;0;0;0;16/02/2016
33421;373140;3309.739222991;0;0.12853176547444;0;-187;0;0;0;0;05/04/2016
33421;385060;3415.469221217;0;0.16458284186522;0;-221;0;0;0;0;09/05/2016
33421;389180;3452.0134823488;0;0.17704344880566;0;-251;0;0;0;0;08/06/2016
33421;378230;3354.8873514281;0;0.14392605900037;0;-281;0;0;0;0;08/07/2016
33421;378230;3354.8873514281;0;0.14392605900037;0;-307;0;0;0;0;03/08/2016
33421;380960;3379.102359411;0;0.15218272330799;0;-349;0;0;0;0;14/09/2016
33421;385820;3422.2103956005;0;0.16688140042705;0;-372;0;0;0;0;07/10/2016
33421;388800;3448.642895157;0;0.17589416952474;0;-403;0;0;0;0;07/11/2016
33421;388800;3448.642895157;0;0.17589416952474;0;-440;0;0;0;0;14/12/2016
33421;398000;3530.246585063;0;0.20371882579951;0;-475;0;0;0;0;18/01/2017
33421;400730;3554.4615930459;0;0.21197549010712;0;-495;0;0;0;0;07/02/2017
33421;401720;3563.2428596771;0;0.21496966507582;0;-525;0;0;0;0;09/03/2017
33421;469300;4162.6751818343;0;0.41935991192891;0;-559;0;0;0;0;12/04/2017
33421;478820;4247.1172609544;0;0.44815238233497;0;-594;0;0;0;0;17/05/2017
33421;480850;4265.1232925315;0;0.45429195323038;0;-616;0;0;0;0;08/06/2017
33421;484310;4295.8133759092;0;0.46475644352502;0;-655;0;0;0;0;17/07/2017
33421;423900;3759.9787120809;0;0.28205128205128;0;-679;0;0;0;0;10/08/2017
33421;426900;3786.5886109633;0;0.29112453953218;0;-712;0;0;0;0;12/09/2017
33421;426900;3786.5886109633;0;0.29112453953218;0;-805;0;0;0;0;14/12/2017
33421;426900;3786.5886109633;0;0.29112453953218;0;-890;0;0;0;0;09/03/2018
33421;440800;3909.8811424517;0;0.33316396586036;0;-951;0;0;0;0;09/05/2018
33421;375258;2932.3904040009;0;0;0;0;0;0;0;0;01/10/2015
33421;403380;3152.1450339923;0;0.074940440976608;0;-102;0;0;0;0;11/01/2016
33421;422700;3303.1179182621;0;0.12642501958652;0;-138;0;0;0;0;16/02/2016
33421;423550;3309.7601000234;0;0.1286901278587;0;-187;0;0;0;0;05/04/2016
33421;437080;3415.4880050012;0;0.16474532188521;0;-221;0;0;0;0;09/05/2016
33421;441750;3451.9809330312;0;0.17719009321587;0;-251;0;0;0;0;08/06/2016
33421;429330;3354.9269360006;0;0.14409286410949;0;-281;0;0;0;0;08/07/2016
33421;429330;3354.9269360006;0;0.14409286410949;0;-307;0;0;0;0;03/08/2016
33421;432430;3379.1513636008;0;0.15235384721978;0;-349;0;0;0;0;14/09/2016
33421;437940;3422.2083300774;0;0.16703707849;0;-372;0;0;0;0;07/10/2016
33421;441320;3448.6207704931;0;0.17604421491347;0;-403;0;0;0;0;07/11/2016
33421;441320;3448.6207704931;0;0.17604421491347;0;-440;0;0;0;0;14/12/2016
33421;451770;3530.2805345003;0;0.20389172249492;0;-475;0;0;0;0;18/01/2017
33421;454860;3554.4268187857;0;0.2121260572726;0;-495;0;0;0;0;07/02/2017
33421;455990;3563.2570133625;0;0.21513731885796;0;-525;0;0;0;0;09/03/2017
33421;532700;4162.6943814957;0;0.41955667833864;0;-559;0;0;0;0;12/04/2017
33421;543510;4247.1673048371;0;0.44836352589418;0;-594;0;0;0;0;17/05/2017
33421;545810;4265.1402672501;0;0.45449264239537;0;-616;0;0;0;0;08/06/2017
33421;549740;4295.850589982;0;0.4649654371126;0;-655;0;0;0;0;17/07/2017
33421;481000;3758.6934437759;0;0.28178479872514;0;-679;0;0;0;0;10/08/2017
33421;375258;2932.3904040009;0;0;0;0;0;0;0;0;01/10/2015
33421;403380;3152.1450339923;0;0.074940440976608;0;-102;0;0;0;0;11/01/2016
33421;422700;3303.1179182621;0;0.12642501958652;0;-138;0;0;0;0;16/02/2016
33421;423550;3309.7601000234;0;0.1286901278587;0;-187;0;0;0;0;05/04/2016
33421;437080;3415.4880050012;0;0.16474532188521;0;-221;0;0;0;0;09/05/2016
33421;441750;3451.9809330312;0;0.17719009321587;0;-251;0;0;0;0;08/06/2016
33421;429330;3354.9269360006;0;0.14409286410949;0;-281;0;0;0;0;08/07/2016
33421;429330;3354.9269360006;0;0.14409286410949;0;-307;0;0;0;0;03/08/2016
33421;432430;3379.1513636008;0;0.15235384721978;0;-349;0;0;0;0;14/09/2016
33421;437940;3422.2083300774;0;0.16703707849;0;-372;0;0;0;0;07/10/2016
33421;441320;3448.6207704931;0;0.17604421491347;0;-403;0;0;0;0;07/11/2016
33421;441320;3448.6207704931;0;0.17604421491347;0;-440;0;0;0;0;14/12/2016
33421;451770;3530.2805345003;0;0.20389172249492;0;-475;0;0;0;0;18/01/2017
33421;454860;3554.4268187857;0;0.2121260572726;0;-495;0;0;0;0;07/02/2017
33421;455990;3563.2570133625;0;0.21513731885796;0;-525;0;0;0;0;09/03/2017
33421;532700;4162.6943814957;0;0.41955667833864;0;-559;0;0;0;0;12/04/2017
33421;543510;4247.1673048371;0;0.44836352589418;0;-594;0;0;0;0;17/05/2017
33421;545810;4265.1402672501;0;0.45449264239537;0;-616;0;0;0;0;08/06/2017
33421;549740;4295.850589982;0;0.4649654371126;0;-655;0;0;0;0;17/07/2017
33421;481000;3758.6934437759;0;0.28178479872514;0;-679;0;0;0;0;10/08/2017
33421;375258;2932.3904040009;0;0;0;0;0;1;0;2;01/10/2015
33421;403380;3152.1450339923;0;0.074940440976608;0;-102;0;1;0;2;11/01/2016
33421;422700;3303.1179182621;0;0.12642501958652;0;-138;0;1;0;2;16/02/2016
33421;423550;3309.7601000234;0;0.1286901278587;0;-187;0;1;0;2;05/04/2016
33421;437080;3415.4880050012;0;0.16474532188521;0;-221;0;1;0;2;09/05/2016
33421;441750;3451.9809330312;0;0.17719009321587;0;-251;0;1;0;2;08/06/2016
33421;429330;3354.9269360006;0;0.14409286410949;0;-281;0;1;0;2;08/07/2016
33421;429330;3354.9269360006;0;0.14409286410949;0;-307;0;1;0;2;03/08/2016
33421;432430;3379.1513636008;0;0.15235384721978;0;-349;0;1;0;2;14/09/2016
33421;437940;3422.2083300774;0;0.16703707849;0;-372;0;1;0;2;07/10/2016
33421;441320;3448.6207704931;0;0.17604421491347;0;-403;0;1;0;2;07/11/2016
33421;441320;3448.6207704931;0;0.17604421491347;0;-440;0;1;0;2;14/12/2016
33421;451770;3530.2805345003;0;0.20389172249492;0;-475;0;1;0;2;18/01/2017
33421;454860;3554.4268187857;0;0.2121260572726;0;-495;0;1;0;2;07/02/2017
33421;455990;3563.2570133625;0;0.21513731885796;0;-525;0;1;0;2;09/03/2017
33421;532700;4162.6943814957;0.5;0.41955667833864;1;-559;0.5;0.5;1;1;12/04/2017
33421;543510;4247.1673048371;0;0.44836352589418;0;-594;0;1;0;2;17/05/2017
33421;545810;4265.1402672501;0.5;0.45449264239537;1;-616;0.5;0.5;1;1;08/06/2017
33421;549740;4295.850589982;0;0.4649654371126;0;-655;0;1;0;2;17/07/2017
33421;481000;3758.6934437759;1;0.28178479872514;2;-679;1;0;2;0;10/08/2017
33421;236335;3026.0563380282;0;0;0;0;0;1;0;1;01/10/2015
33421;246180;3152.1126760563;0;0.041656969979055;0;-102;0;1;0;1;11/01/2016
33421;257970;3303.0729833547;0;0.091543783189117;0;-138;0;1;0;1;16/02/2016
33421;258490;3309.7311139565;0;0.093744049759875;0;-187;0;1;0;1;05/04/2016
33421;266750;3415.4929577465;0;0.12869443797999;0;-221;0;1;0;1;09/05/2016
33421;269600;3451.9846350832;0;0.14075359130048;0;-251;0;1;0;1;08/06/2016
33421;262020;3354.9295774648;0;0.10868047474983;0;-281;0;1;0;1;08/07/2016
33421;262020;3354.9295774648;0;0.10868047474983;0;-307;0;1;0;1;03/08/2016
33421;263910;3379.1293213828;0;0.11667759747816;0;-349;0;1;0;1;14/09/2016
33421;267270;3422.1510883483;0;0.13089470455074;0;-372;0;1;0;1;07/10/2016
33421;269340;3448.6555697823;0;0.13965345801511;0;-403;0;1;0;1;07/11/2016
33421;269340;3448.6555697823;0;0.13965345801511;0;-440;0;1;0;1;14/12/2016
33421;275710;3530.2176696543;0;0.16660672350689;0;-475;0;1;0;1;18/01/2017
33421;277600;3554.4174135723;0;0.17460384623522;0;-495;0;1;0;1;07/02/2017
33421;278290;3563.252240717;0;0.17752343072334;0;-525;0;1;0;1;09/03/2017
33421;325100;4162.6120358515;0;0.37558973491019;0;-559;0;1;0;1;12/04/2017
33421;331700;4247.119078105;0;0.40351619523135;0;-594;0;1;0;1;17/05/2017
33421;333100;4265.0448143406;0;0.40943998984492;0;-616;0;1;0;1;08/06/2017
33421;335500;4295.7746478873;0;0.41959506632534;0;-655;0;1;0;1;17/07/2017
33421;335500;4295.7746478873;1;0.41959506632534;1;-679;1;0;1;0;10/08/2017
33421;259740;3009.3847758081;0;0;0;0;0;1;0;1;01/10/2015
33421;272060;3152.1260572355;0;0.047432047432048;0;-102;0;1;0;1;11/01/2016
33421;285090;3303.0935001738;0;0.097597597597598;0;-138;0;1;0;1;16/02/2016
33421;285660;3309.6976016684;0;0.0997920997921;0;-187;0;1;0;1;05/04/2016
33421;294790;3415.4790870119;0;0.13494263494264;0;-221;0;1;0;1;09/05/2016
33421;297940;3451.9754373769;0;0.14707014707015;0;-251;0;1;0;1;08/06/2016
33421;289560;3354.8835592631;0;0.11480711480711;0;-281;0;1;0;1;08/07/2016
33421;289560;3354.8835592631;0;0.11480711480711;0;-307;0;1;0;1;03/08/2016
33421;291650;3379.0985980767;0;0.12285362285362;0;-349;0;1;0;1;14/09/2016
33421;295370;3422.1990499363;0;0.13717563717564;0;-372;0;1;0;1;07/10/2016
33421;297650;3448.6154559147;0;0.14595364595365;0;-403;0;1;0;1;07/11/2016
33421;297650;3448.6154559147;0;0.14595364595365;0;-440;0;1;0;1;14/12/2016
33421;304690;3530.1819024447;0;0.17305767305767;0;-475;0;1;0;1;18/01/2017
33421;306780;3554.3969412583;0;0.18110418110418;0;-495;0;1;0;1;07/02/2017
33421;307540;3563.2024099177;0;0.18403018403018;0;-525;0;1;0;1;09/03/2017
33421;359280;4162.669447341;0;0.38322938322938;0;-559;0;1;0;1;12/04/2017
33421;366570;4247.1324296142;0;0.41129591129591;0;-594;0;1;0;1;17/05/2017
33421;368120;4265.0909512223;0;0.41726341726342;0;-616;0;1;0;1;08/06/2017
33421;370770;4295.7942301008;0;0.42746592746593;0;-655;0;1;0;1;17/07/2017
33421;333000;3858.1856100104;0;0.28205128205128;0;-679;0;1;0;1;10/08/2017
33421;335300;3884.8337388483;0;0.29090629090629;0;-712;0;1;0;1;12/09/2017
33421;335300;3884.8337388483;1;0.29090629090629;1;-805;1;0;1;0;14/12/2017
33421;335300;3884.8337388483;1;0.29090629090629;1;-890;1;0;1;0;09/03/2018
33421;335300;3884.8337388483;1;0.29090629090629;1;-951;1;0;1;0;09/05/2018
33421;259740;3009.3847758081;0;0;0;0;0;1;0;1;01/10/2015
33421;272060;3152.1260572355;0;0.047432047432048;0;-102;0;1;0;1;11/01/2016
33421;285090;3303.0935001738;0;0.097597597597598;0;-138;0;1;0;1;16/02/2016
33421;285660;3309.6976016684;0;0.0997920997921;0;-187;0;1;0;1;05/04/2016
33421;294790;3415.4790870119;0;0.13494263494264;0;-221;0;1;0;1;09/05/2016
33421;297940;3451.9754373769;0;0.14707014707015;0;-251;0;1;0;1;08/06/2016
33421;289560;3354.8835592631;0;0.11480711480711;0;-281;0;1;0;1;08/07/2016
33421;289560;3354.8835592631;0;0.11480711480711;0;-307;0;1;0;1;03/08/2016
33421;291650;3379.0985980767;0;0.12285362285362;0;-349;0;1;0;1;14/09/2016
33421;295370;3422.1990499363;0;0.13717563717564;0;-372;0;1;0;1;07/10/2016
33421;297650;3448.6154559147;0;0.14595364595365;0;-403;0;1;0;1;07/11/2016
33421;297650;3448.6154559147;0;0.14595364595365;0;-440;0;1;0;1;14/12/2016
33421;304690;3530.1819024447;0;0.17305767305767;0;-475;0;1;0;1;18/01/2017
33421;306780;3554.3969412583;0;0.18110418110418;0;-495;0;1;0;1;07/02/2017
33421;307540;3563.2024099177;0;0.18403018403018;0;-525;0;1;0;1;09/03/2017
33421;359280;4162.669447341;0;0.38322938322938;0;-559;0;1;0;1;12/04/2017
33421;366570;4247.1324296142;0;0.41129591129591;0;-594;0;1;0;1;17/05/2017
33421;368120;4265.0909512223;0;0.41726341726342;0;-616;0;1;0;1;08/06/2017
33421;370770;4295.7942301008;0;0.42746592746593;0;-655;0;1;0;1;17/07/2017
33421;333000;3858.1856100104;0;0.28205128205128;0;-679;0;1;0;1;10/08/2017
33421;335300;3884.8337388483;0;0.29090629090629;0;-712;0;1;0;1;12/09/2017
33421;335300;3884.8337388483;1;0.29090629090629;1;-805;1;0;1;0;14/12/2017
33421;335300;3884.8337388483;1;0.29090629090629;1;-890;1;0;1;0;09/03/2018
33421;335300;3884.8337388483;1;0.29090629090629;1;-951;1;0;1;0;09/05/2018
33421;259740;3009.3847758081;0;0;0;0;0;1;0;2;01/10/2015
33421;272060;3152.1260572355;0;0.047432047432048;0;-102;0;1;0;2;11/01/2016
33421;285090;3303.0935001738;0;0.097597597597598;0;-138;0;1;0;2;16/02/2016
33421;285660;3309.6976016684;0;0.0997920997921;0;-187;0;1;0;2;05/04/2016
33421;294790;3415.4790870119;0;0.13494263494264;0;-221;0;1;0;2;09/05/2016
33421;297940;3451.9754373769;0;0.14707014707015;0;-251;0;1;0;2;08/06/2016
33421;289560;3354.8835592631;0;0.11480711480711;0;-281;0;1;0;2;08/07/2016
33421;289560;3354.8835592631;0;0.11480711480711;0;-307;0;1;0;2;03/08/2016
33421;291650;3379.0985980767;0;0.12285362285362;0;-349;0;1;0;2;14/09/2016
33421;295370;3422.1990499363;0;0.13717563717564;0;-372;0;1;0;2;07/10/2016
33421;297650;3448.6154559147;0;0.14595364595365;0;-403;0;1;0;2;07/11/2016
33421;297650;3448.6154559147;0;0.14595364595365;0;-440;0;1;0;2;14/12/2016
33421;304690;3530.1819024447;0;0.17305767305767;0;-475;0;1;0;2;18/01/2017
33421;306780;3554.3969412583;0;0.18110418110418;0;-495;0;1;0;2;07/02/2017
33421;307540;3563.2024099177;0;0.18403018403018;0;-525;0;1;0;2;09/03/2017
33421;359280;4162.669447341;1;0.38322938322938;2;-559;1;0;2;0;12/04/2017
33421;366570;4247.1324296142;0;0.41129591129591;0;-594;0;1;0;2;17/05/2017
33421;368120;4265.0909512223;1;0.41726341726342;2;-616;1;0;2;0;08/06/2017
33421;370770;4295.7942301008;0;0.42746592746593;0;-655;0;1;0;2;17/07/2017
33421;333000;3858.1856100104;0;0.28205128205128;0;-679;0;1;0;2;10/08/2017
33421;335300;3884.8337388483;0;0.29090629090629;0;-712;0;1;0;2;12/09/2017
33421;335300;3884.8337388483;1;0.29090629090629;2;-805;1;0;2;0;14/12/2017
33421;335300;3884.8337388483;0.5;0.29090629090629;1;-890;0.5;0.5;1;1;09/03/2018
33421;335300;3884.8337388483;1;0.29090629090629;2;-951;1;0;2;0;09/05/2018
33421;330642;2932.7833954231;0;0;0;0;0;0;0;0;01/10/2015
33421;355370;3152.1199219443;0;0.074787836995905;0;-102;0;0;0;0;11/01/2016
33421;372390;3303.0867482704;0;0.12626345110422;0;-138;0;0;0;0;16/02/2016
33421;373140;3309.739222991;0;0.12853176547444;0;-187;0;0;0;0;05/04/2016
33421;385060;3415.469221217;0;0.16458284186522;0;-221;0;0;0;0;09/05/2016
33421;389180;3452.0134823488;0;0.17704344880566;0;-251;0;0;0;0;08/06/2016
33421;378230;3354.8873514281;0;0.14392605900037;0;-281;0;0;0;0;08/07/2016
33421;378230;3354.8873514281;0;0.14392605900037;0;-307;0;0;0;0;03/08/2016
33421;380960;3379.102359411;0;0.15218272330799;0;-349;0;0;0;0;14/09/2016
33421;385820;3422.2103956005;0;0.16688140042705;0;-372;0;0;0;0;07/10/2016
33421;388800;3448.642895157;0;0.17589416952474;0;-403;0;0;0;0;07/11/2016
33421;388800;3448.642895157;0;0.17589416952474;0;-440;0;0;0;0;14/12/2016
33421;398000;3530.246585063;0;0.20371882579951;0;-475;0;0;0;0;18/01/2017
33421;400730;3554.4615930459;0;0.21197549010712;0;-495;0;0;0;0;07/02/2017
33421;401720;3563.2428596771;0;0.21496966507582;0;-525;0;0;0;0;09/03/2017
33421;469300;4162.6751818343;0;0.41935991192891;0;-559;0;0;0;0;12/04/2017
